ENSMUSG00000108891,Or4f4-ps1,6,5403
ENSMUSG00000094074,Or4k43-ps1,2,939
ENSMUSG00000108908,Or4f17-ps1,6,3697
ENSMUSG00000109287,Gm44713,2,125
ENSMUSG00000109547,Or4k44,3,1983
ENSMUSG00000108919,Or4k45,4,5539
ENSMUSG00000096690,Or4k46-ps1,2,939
ENSMUSG00000094858,Or4k47,4,6998
ENSMUSG00000109487,Or4k48,4,1563
ENSMUSG00000109219,Or4k49,3,1783
ENSMUSG00000109071,Gm44840,2,1168
ENSMUSG00000109389,Or4k50-ps1,2,2235
ENSMUSG00000082091,Gm13922,2,156
ENSMUSG00000084134,Gm13930,2,368
ENSMUSG00000057149,Or4k51,5,4820
ENSMUSG00000044560,Or4k52,4,2729
ENSMUSG00000093804,Or4f7,4,2976
ENSMUSG00000109423,Olfr1304-ps1,2,189
ENSMUSG00000119226,Gm26421,1,132
ENSMUSG00000083059,Or4f7d-ps1,4,945
ENSMUSG00000074955,Or4f56,4,2331
ENSMUSG00000096566,Or4f14,3,1893
ENSMUSG00000081069,Gm13928,2,1732
ENSMUSG00000094747,Or4f14b,4,15582
ENSMUSG00000074952,Or4f57,4,2093
ENSMUSG00000109528,Or4f15,3,5528
ENSMUSG00000081037,Gm13929,4,1125
ENSMUSG00000108827,Or4f6,4,4897
ENSMUSG00000109403,Or4f58,3,2667
ENSMUSG00000074947,Or4f59,4,5347
ENSMUSG00000074946,Or4f60,6,2652
ENSMUSG00000074945,Or4f61,4,2976
ENSMUSG00000109033,Or4f14c,4,1596
ENSMUSG00000109801,Or4f14d,3,4184
ENSMUSG00000050776,Or4f47,4,2578
ENSMUSG00000049758,Or4f62,8,4520
ENSMUSG00000109522,Olfr1319-ps1,2,274
ENSMUSG00000027134,Lpcat4,5,2823
ENSMUSG00000041358,Nutm1,2,3731
ENSMUSG00000027133,Nop10,4,1109
ENSMUSG00000027130,Slc12a6,16,10165
ENSMUSG00000096764,Gm21985,2,4532
ENSMUSG00000027131,Emc4,4,1052
ENSMUSG00000121215,Gm57464,1,1426
ENSMUSG00000027132,Katnbl1,4,4051
ENSMUSG00000081541,Gm13940,2,301
ENSMUSG00000055943,Emc7,6,5826
ENSMUSG00002075416,Gm56444,1,114
ENSMUSG00000074939,Chrm5,4,1599
ENSMUSG00000003604,Aven,15,5001
ENSMUSG00000080622,Gm22676,3,129
ENSMUSG00002074904,Gm56445,1,140
ENSMUSG00000057378,Ryr3,16,18977
ENSMUSG00000041255,Tmco5b,3,1237
ENSMUSG00000093660,Gm26505,3,166
ENSMUSG00000044042,Fmn1,20,16077
ENSMUSG00000084391,Gm13967,2,380
ENSMUSG00000085448,Gm13963,2,892
ENSMUSG00000087545,Gm13966,2,832
ENSMUSG00002075162,Gm56452,1,114
ENSMUSG00000087106,Gm13964,2,734
ENSMUSG00000084798,4930533B01Rik,2,1029
ENSMUSG00000074934,Grem1,4,4148
ENSMUSG00000023236,Scg5,8,1569
ENSMUSG00000041219,Arhgap11a,16,5332
ENSMUSG00000096006,Gm21596,2,1316
ENSMUSG00000068615,Gjd2,5,2879
ENSMUSG00000092201,A530058N18Rik_ENSMUSG00000092201,8,1989
ENSMUSG00000087694,A530058N18Rik_ENSMUSG00000087694,9,5470
ENSMUSG00000068614,Actc1,8,1618
ENSMUSG00000092397,C130080G10Rik,8,2586
ENSMUSG00000040383,Aqr,17,11805
ENSMUSG00000098464,Mir7002,3,55
ENSMUSG00000040321,Zfp770,4,6793
ENSMUSG00002075961,Gm56454,1,318
ENSMUSG00000101266,Gm29234,2,1262
ENSMUSG00000057147,Dph6,14,7407
ENSMUSG00000084785,Gm13972,2,3164
ENSMUSG00000082997,Gm13975,2,782
ENSMUSG00000085222,Gm13974,2,1454
ENSMUSG00000101448,Gm28494,2,562
ENSMUSG00000099361,Gm28492,2,1019
ENSMUSG00000084222,Gm13973,2,894
ENSMUSG00000099802,Gm28493,2,604
ENSMUSG00000087309,4930528P14Rik,2,509
ENSMUSG00000086197,Gm13976,2,479
ENSMUSG00000085582,3110099E03Rik,8,2935
ENSMUSG00000086735,Gm13977,2,4049
ENSMUSG00000040282,Cdin1,14,4349
ENSMUSG00000088606,Mir1951,3,89
ENSMUSG00000027210,Meis2,21,12043
ENSMUSG00000086328,2700033N17Rik,3,751
ENSMUSG00000086308,G630016G05Rik,3,4977
ENSMUSG00000103562,2810405F15Rik,2,932
ENSMUSG00000081787,Gm13991,2,648
ENSMUSG00000086462,Gm13990,2,2701
ENSMUSG00000027355,Tmco5,16,1228
ENSMUSG00000085316,D330050G23Rik,3,2875
ENSMUSG00002076462,Gm56456,1,313
ENSMUSG00000065794,Gm25514,4,135
ENSMUSG00000099470,Gm29340,2,3854
ENSMUSG00000074930,Gm13981,6,447
ENSMUSG00000027351,Spred1,15,6784
ENSMUSG00000076376,Mir674,3,100
ENSMUSG00000081842,Rap1a-ps2,2,559
ENSMUSG00000065845,Gm25189,3,164
ENSMUSG00000027349,Fam98b,6,3390
ENSMUSG00000027347,Rasgrp1,20,5598
ENSMUSG00000085681,Gm13982,2,755
ENSMUSG00000101394,Gm28183,2,1406
ENSMUSG00000086203,Gm13985,2,621
ENSMUSG00000086221,4930412B13Rik,2,1276
ENSMUSG00000087203,Gm13986,9,5626
ENSMUSG00000103266,Gm36979,2,539
ENSMUSG00000077359,Gm25308,3,158
ENSMUSG00000040152,Thbs1,9,6073
ENSMUSG00000101859,Gm29233,2,281
ENSMUSG00000027344,Fsip1,15,2911
ENSMUSG00002076765,Gm56461,1,94
ENSMUSG00000100046,Gm29232,2,297
ENSMUSG00000045339,A930104D05Rik,8,939
ENSMUSG00000040133,Gpr176,3,3899
ENSMUSG00000085889,1700054M17Rik,2,445
ENSMUSG00000121262,Gm57469,1,278
ENSMUSG00002075863,Gm56462,1,94
ENSMUSG00000005102,Eif2ak4,14,7457
ENSMUSG00000009549,Srp14,15,1195
ENSMUSG00000084028,Gm13983,2,865
ENSMUSG00000040093,Bmf,17,5253
ENSMUSG00000080747,Gm14016,2,486
ENSMUSG00000040084,Bub1b,10,4275
ENSMUSG00000074923,Pak6,11,5211
ENSMUSG00000078137,Ankrd63,2,4861
ENSMUSG00000040061,Plcb2,18,6597
ENSMUSG00000074918,Inafm2,5,3053
ENSMUSG00000045838,Ccdc9b,10,4779
ENSMUSG00000046804,Phgr1,15,542
ENSMUSG00000040035,Disp2,15,9555
ENSMUSG00000027331,Knstrn,16,5158
ENSMUSG00000086421,Gm14091,2,874
ENSMUSG00000027332,Ivd,12,5505
ENSMUSG00000040007,Bahd1,9,4664
ENSMUSG00000074916,Chst14,6,2090
ENSMUSG00000084802,Gm14089,2,318
ENSMUSG00000081413,Uqcrh-ps2,4,269
ENSMUSG00000039983,Ccdc32,14,2214
ENSMUSG00000027324,Rpusd2,2,2706
ENSMUSG00000027326,Knl1,14,8542
ENSMUSG00000121216,Gm57476,1,618
ENSMUSG00000027323,Rad51,11,6649
ENSMUSG00000070730,Rmdn3,12,3537
ENSMUSG00000046814,Gchfr,4,645
ENSMUSG00000034278,Dnajc17,4,1308
ENSMUSG00000055926,Gm14137,4,3067
ENSMUSG00000081572,Gm14138,4,745
ENSMUSG00000068580,Zfyve19,12,3255
ENSMUSG00000027317,Ppp1r14d,9,852
ENSMUSG00000027315,Spint1,14,2767
ENSMUSG00000034226,Rhov,8,1703
ENSMUSG00000084015,Gm14175,2,241
ENSMUSG00000034216,Vps18,13,4786
ENSMUSG00000074912,Gm14207,12,2703
ENSMUSG00000027314,Dll4,7,3852
ENSMUSG00000027313,Chac1,4,1637
ENSMUSG00000034154,Ino80,16,6803
ENSMUSG00000082369,Gm14208,2,678
ENSMUSG00000048647,Exd1,10,6042
ENSMUSG00000014077,Chp1,14,3499
ENSMUSG00000085438,Oip5os1,3,10739
ENSMUSG00000072980,Oip5,4,1778
ENSMUSG00000027306,Nusap1,16,4059
ENSMUSG00000064906,n-R5s204,3,119
ENSMUSG00000027305,Ndufaf1,10,1501
ENSMUSG00000082029,H3f3c,2,411
ENSMUSG00000081416,Gm14383,2,386
ENSMUSG00000027304,Rtf1,10,5731
ENSMUSG00000064722,Gm25857,3,129
ENSMUSG00000027296,Itpka,8,1818
ENSMUSG00000027297,Ltk,16,3594
ENSMUSG00000034032,Rpap1,16,6636
ENSMUSG00000065164,Gm23814,3,102
ENSMUSG00000027298,Tyro3,18,6198
ENSMUSG00000081056,Gm13998,2,335
ENSMUSG00000033943,Mga,16,15340
ENSMUSG00000033902,Mapkbp1,13,7602
ENSMUSG00000098632,Mir7665,3,63
ENSMUSG00000087458,Gm13999,2,969
ENSMUSG00000098789,Jmjd7,8,1960
ENSMUSG00000033852,Gm28042,17,5188
ENSMUSG00000098488,Pla2g4b,8,5831
ENSMUSG00000074899,Sptbn5,7,11654
ENSMUSG00000027293,Ehd4,14,4007
ENSMUSG00000050211,Pla2g4e,15,6960
ENSMUSG00000087555,Gm13997,2,336
ENSMUSG00000070719,Pla2g4d,5,3688
ENSMUSG00000046971,Pla2g4f,8,3203
ENSMUSG00000027291,Vps39,16,8605
ENSMUSG00000033808,Tmem87a,17,7528
ENSMUSG00000062646,Ganc,13,9096
ENSMUSG00000118623,Gm52968,2,2894
ENSMUSG00000079110,Capn3,13,4316
ENSMUSG00000027288,Zfp106,17,10429
ENSMUSG00000027287,Snap23,15,4293
ENSMUSG00000027286,Lrrc57,17,2227
ENSMUSG00000027285,Haus2,14,3218
ENSMUSG00000033705,Stard9,18,22053
ENSMUSG00002075096,Gm55774,1,125
ENSMUSG00000027284,Cdan1,17,11421
ENSMUSG00000090100,Ttbk2,8,11406
ENSMUSG00000087519,AV039307,10,2538
ENSMUSG00000027272,Ubr1,6,9889
ENSMUSG00000054484,Tmem62,15,3348
ENSMUSG00002075710,Gm55820,1,77
ENSMUSG00000065883,Snord3b-ps2,4,214
ENSMUSG00000023572,Ccndbp1,17,3469
ENSMUSG00000023216,Epb42,14,5417
ENSMUSG00000053675,Tgm5,9,3155
ENSMUSG00000081313,Gm14213,2,768
ENSMUSG00000079103,Tgm7,4,2158
ENSMUSG00000074890,Lcmt2,5,3350
ENSMUSG00000089009,Gm23858,3,106
ENSMUSG00000027259,Adal,16,5317
ENSMUSG00000050619,Zscan29,15,7169
ENSMUSG00000027263,Tubgcp4,13,8395
ENSMUSG00000043909,Trp53bp1,17,14164
ENSMUSG00000027254,Map1a,14,12166
ENSMUSG00000087704,Gm14978,2,304
ENSMUSG00000033526,Ppip5k1,17,12486
ENSMUSG00000000308,Ckmt1,15,2496
ENSMUSG00000033498,Strc,15,6229
ENSMUSG00000033486,Catsper2,15,3695
ENSMUSG00000082651,Gm14001,2,247
ENSMUSG00000084140,Gm14000,2,233
ENSMUSG00000027248,Pdia3,14,3139
ENSMUSG00000027246,Ell3,13,2190
ENSMUSG00000046110,Serinc4,16,4606
ENSMUSG00000074884,Serf2,13,5455
ENSMUSG00000080374,Gm22953,3,101
ENSMUSG00000027245,Hypk,12,5278
ENSMUSG00000048222,Mfap1b,4,3362
ENSMUSG00000081967,Gm14017,2,386
ENSMUSG00000084407,Gm14018,2,455
ENSMUSG00000068479,Mfap1a,6,4198
ENSMUSG00000027242,Wdr76,15,6305
ENSMUSG00000027238,Frmd5,18,7546
ENSMUSG00000081264,Gm14021,2,961
ENSMUSG00000084244,Gm14020,2,662
ENSMUSG00000086913,Gm14019,2,403
ENSMUSG00000060227,Golm2,16,5858
ENSMUSG00002076141,Gm56104,1,114
ENSMUSG00000074881,Mageb3,5,2341
ENSMUSG00000033411,Ctdspl2,17,9251
ENSMUSG00000027236,Eif3j1,9,5830
ENSMUSG00002076932,Gm56114,1,68
ENSMUSG00000033396,Spg11,14,8042
ENSMUSG00000027233,Patl2,5,2434
ENSMUSG00000060802,B2m,9,860
ENSMUSG00000033368,Trim69,9,1888
ENSMUSG00000027229,Terb2,6,2115
ENSMUSG00000082670,Gm14050,2,346
ENSMUSG00000079966,Gm14058,3,735
ENSMUSG00000070692,Rps12-ps10,7,399
ENSMUSG00000027227,Sord,8,2352
ENSMUSG00000068452,Duox2,9,6771
ENSMUSG00000027225,Duoxa2,8,1592
ENSMUSG00000027224,Duoxa1,15,3977
ENSMUSG00000033268,Duox1,9,5267
ENSMUSG00000033256,Shf,15,2305
ENSMUSG00000088506,Gm24409,3,152
ENSMUSG00000027219,Slc28a2,14,4208
ENSMUSG00000083645,Gm14086,2,173
ENSMUSG00000081219,Bambi-ps1,2,592
ENSMUSG00000079071,Slc28a2b,3,4996
ENSMUSG00000027199,Gatm,15,3001
ENSMUSG00000118663,Spata5l1,1,4578
ENSMUSG00000033213,AA467197,17,1203
ENSMUSG00000076309,Mir147,4,79
ENSMUSG00000005802,Slc30a4,13,5482
ENSMUSG00000087017,4930417H01Rik,8,1887
ENSMUSG00000085633,Bloc1s6os,3,2561
ENSMUSG00000005804,Bloc1s6,15,3899
ENSMUSG00000005803,Sqor,15,4084
ENSMUSG00000084372,Gm13988,2,288
ENSMUSG00000027200,Sema6d,18,10559
ENSMUSG00000085496,4930517E11Rik,2,1457
ENSMUSG00000086954,4930583P06Rik,2,706
ENSMUSG00000087450,Gm13994,2,513
ENSMUSG00000035183,Slc24a5,15,2330
ENSMUSG00000027201,Myef2,17,5936
ENSMUSG00000118793,Gm22352,1,107
ENSMUSG00000087056,Gm14004,2,590
ENSMUSG00000074872,Ctxn2,4,1089
ENSMUSG00000027202,Slc12a1,13,5763
ENSMUSG00000086416,Gm14002,2,2839
ENSMUSG00000027203,Dut,16,2410
ENSMUSG00000085797,A530010F05Rik,2,1020
ENSMUSG00000087682,Gm14003,2,313
ENSMUSG00000027204,Fbn1,14,12128
ENSMUSG00000053615,Gm9913,2,2793
ENSMUSG00000068394,Cep152,5,5768
ENSMUSG00000035109,Shc4,15,8263
ENSMUSG00000091337,Eid1,4,1691
ENSMUSG00000035093,Secisbp2l,17,8222
ENSMUSG00000027206,Cops2,14,3549
ENSMUSG00000027207,Galk2,16,6088
ENSMUSG00000027209,Fam227b,19,2535
ENSMUSG00000027208,Fgf7,15,3248
ENSMUSG00000118995,Gm26496,1,107
ENSMUSG00000023330,Dtwd1,13,1350
ENSMUSG00002076287,Gm56266,1,292
ENSMUSG00000060131,Atp8b4,12,6660
ENSMUSG00000027359,Slc27a2,17,3754
ENSMUSG00000027360,Hdc,6,6389
ENSMUSG00000027361,Gabpb1,16,7752
ENSMUSG00002075206,Gm56297,1,149
ENSMUSG00000098024,Gm27003,3,548
ENSMUSG00000027363,Usp8,16,4193
ENSMUSG00000027364,Usp50,15,3105
ENSMUSG00000074846,Gm10774,4,204
ENSMUSG00000027365,Trpm7,15,11315
ENSMUSG00000081894,Gm14212,2,826
ENSMUSG00000027366,Sppl2a,13,8665
ENSMUSG00000098896,Mir3473g,3,136
ENSMUSG00000001998,Ap4e1,16,9810
ENSMUSG00002076437,Gm56315,1,125
ENSMUSG00000001999,Blvra,16,2446
ENSMUSG00000034906,Ncaph,16,4307
ENSMUSG00000120292,Gm57433,1,912
ENSMUSG00000074825,Itpripl1,5,3738
ENSMUSG00000044145,1810024B03Rik,3,3550
ENSMUSG00000003660,Snrnp200,11,7819
ENSMUSG00000003662,Ciao1,11,3197
ENSMUSG00000034850,Tmem127,16,4811
ENSMUSG00000103957,Gm10766,2,606
ENSMUSG00000027367,Stard7,17,5567
ENSMUSG00000027368,Dusp2,7,2003
ENSMUSG00000050468,Astl,13,2560
ENSMUSG00000058620,Adra2b,6,4014
ENSMUSG00000046338,Gpat2,5,2628
ENSMUSG00000027371,Fahd2a,11,1463
ENSMUSG00000079056,Kcnip3,13,3546
ENSMUSG00002076675,Gm56334,1,292
ENSMUSG00000118630,Gm52974,2,474
ENSMUSG00000027376,Prom2,16,5187
ENSMUSG00000083648,Gm14229,2,850
ENSMUSG00000034800,Zfp661,16,5165
ENSMUSG00000027374,Mrps5,13,6578
ENSMUSG00000027375,Mal,15,2778
ENSMUSG00000089264,Gm22889,4,58
ENSMUSG00000084006,Gm14245,2,1843
ENSMUSG00000087162,Gm14244,2,2410
ENSMUSG00000027377,Mall,3,2006
ENSMUSG00000027378,Nphp1,17,2708
ENSMUSG00000051319,Mtln,7,800
ENSMUSG00000027379,Bub1,15,4360
ENSMUSG00000027380,Acoxl,11,3179
ENSMUSG00002076263,Gm56485,1,126
ENSMUSG00000088175,Gm23101,3,137
ENSMUSG00000027381,Bcl2l11,18,8029
ENSMUSG00000085750,Gm14009,3,1154
ENSMUSG00000074813,Morrbid,16,22022
ENSMUSG00000079053,Gm14010,4,374
ENSMUSG00000114963,Gm29010,2,1042
ENSMUSG00000082671,Gm14006,3,981
ENSMUSG00000082350,Gm14008,2,274
ENSMUSG00000074812,Spdye4c,14,1473
ENSMUSG00000109931,Gm39929,2,693
ENSMUSG00000080789,Gm14007,2,210
ENSMUSG00000014355,Anapc1,11,16714
ENSMUSG00000014361,Mertk,6,4336
ENSMUSG00000085036,Gm14011,2,302
ENSMUSG00002074943,Gm56345,1,124
ENSMUSG00000014353,Tmem87b,16,8395
ENSMUSG00000027386,Fbln7,10,3228
ENSMUSG00002075190,Gm56347,1,122
ENSMUSG00000027387,Zc3h8,12,1624
ENSMUSG00000082339,Gm14028,2,479
ENSMUSG00000087267,4933427J07Rik,2,1533
ENSMUSG00000074807,Gm10762,4,2540
ENSMUSG00000042851,Zc3h6,18,5668
ENSMUSG00000090248,Gm14027,2,622
ENSMUSG00000079051,Vinac1,6,4242
ENSMUSG00000087151,Gm14022,2,691
ENSMUSG00000027394,Ttl,14,5945
ENSMUSG00000027395,Polr1b,16,5805
ENSMUSG00000037938,Chchd5,5,1727
ENSMUSG00000084826,AI847159,9,1599
ENSMUSG00000082274,Gm14026,2,1789
ENSMUSG00000086652,Gm14029,2,1348
ENSMUSG00000103532,Gm4430,2,1041
ENSMUSG00000103009,Gm56350,3,1946
ENSMUSG00000027397,Slc20a1,15,5580
ENSMUSG00000087528,9830144P21Rik,2,4889
ENSMUSG00000056738,A730036I17Rik,13,3643
ENSMUSG00000085485,Gm14024,2,560
ENSMUSG00000048327,Ckap2l,7,3137
ENSMUSG00000085498,Gm14023,3,2672
ENSMUSG00000027399,Il1a,2,1974
ENSMUSG00000065057,Gm25703,3,151
ENSMUSG00000082097,Gm14039,2,101
ENSMUSG00000027398,Il1b,14,1907
ENSMUSG00000074805,Il1bos,6,2980
ENSMUSG00000081888,Spcs2-ps,2,682
ENSMUSG00000043727,F830045P16Rik,6,1925
ENSMUSG00000086637,Gm14040,2,697
ENSMUSG00000087015,Gm14041,2,276
ENSMUSG00000037902,Sirpa,19,4911
ENSMUSG00000027400,Pdyn,12,2887
ENSMUSG00000084328,Gm14046,2,509
ENSMUSG00000121238,Stk35os1,1,1947
ENSMUSG00000037885,Stk35,19,6195
ENSMUSG00000100255,Gm28196,2,640
ENSMUSG00000027401,Tgm3,10,4135
ENSMUSG00000098347,Mir6339,3,117
ENSMUSG00000089152,Gm22424,4,87
ENSMUSG00000077348,Gm24665,3,129
ENSMUSG00000074804,AU015228,4,1320
ENSMUSG00000027403,Tgm6,13,3402
ENSMUSG00000027404,Snrpb,17,1850
ENSMUSG00000060332,Tmc2,10,3216
ENSMUSG00000120148,2810036E18Rik,1,934
ENSMUSG00000027405,Nop56,17,4099
ENSMUSG00000080610,Snord110,3,68
ENSMUSG00000065287,Gm24451,3,133
ENSMUSG00000093645,Gm23187,3,86
ENSMUSG00000065289,Gm23650,3,70
ENSMUSG00000065272,Snord57,3,72
ENSMUSG00000027406,Idh3b,14,3422
ENSMUSG00000053552,Ebf4,15,3236
ENSMUSG00000083483,Gm14044,4,447
ENSMUSG00000027408,Cpxm1,8,2432
ENSMUSG00000082985,Gm14042,3,833
ENSMUSG00000027409,1700020A23Rik,6,739
ENSMUSG00000049692,Tmem239,8,1291
ENSMUSG00000037773,Pced1a,15,5072
ENSMUSG00000027411,Vps16,18,3727
ENSMUSG00000027303,Ptpra,19,10848
ENSMUSG00000115955,9530056E24Rik,2,3290
ENSMUSG00002074874,Gm56376,1,67
ENSMUSG00000060029,4930473A02Rik,15,1409
ENSMUSG00000037740,Mrps26,9,4358
ENSMUSG00000027301,Oxt,8,537
ENSMUSG00000037727,Avp,7,577
ENSMUSG00000027300,Ubox5,11,5585
ENSMUSG00000079043,Fastkd5,4,3015
ENSMUSG00000037703,Lzts3,15,4252
ENSMUSG00000068290,Ddrgk1,12,2084
ENSMUSG00000074797,Itpa,12,1963
ENSMUSG00000074796,Slc4a11,11,4998
ENSMUSG00002075903,Gm56378,1,369
ENSMUSG00000027309,Dnaaf9,19,10659
ENSMUSG00000089662,Gm14057,2,482
ENSMUSG00000121224,C030014O09Rik,1,785
ENSMUSG00000085566,A730017L22Rik,2,6012
ENSMUSG00000080989,Gm14048,2,1268
ENSMUSG00000027312,Atrn,15,13208
ENSMUSG00000083953,Gm14049,2,636
ENSMUSG00000027316,Gfra4,16,2165
ENSMUSG00000098686,Mir6973b,3,80
ENSMUSG00000027318,Adam33,18,5394
ENSMUSG00000027322,Siglec1,12,7143
ENSMUSG00000074793,Hspa12b,11,3685
ENSMUSG00000027327,1700037H04Rik,17,2286
ENSMUSG00000087405,Gm14232,2,446
ENSMUSG00000027329,Spef1,10,2747
ENSMUSG00000068267,Cenpb,6,4886
ENSMUSG00000027330,Cdc25b,17,3728
ENSMUSG00000068264,Ap5s1,12,1660
ENSMUSG00000037523,Mavs,14,3345
ENSMUSG00000037514,Pank2,19,4912
ENSMUSG00000065563,Mir103-2,3,86
ENSMUSG00000048911,Rnf24,16,6801
ENSMUSG00000086329,Gm14233,2,439
ENSMUSG00000082044,Snrpert,2,279
ENSMUSG00000120540,Gm57422,1,1682
ENSMUSG00000089113,Gm22902,3,302
ENSMUSG00000081652,Gm14283,2,325
ENSMUSG00000083671,Gm14304,2,446
ENSMUSG00000027333,Smox,19,3894
ENSMUSG00000027335,Adra1d,10,1899
ENSMUSG00000087524,Gm14285,2,380
ENSMUSG00000086831,Gm14280,2,1444
ENSMUSG00000086822,5330413P13Rik,4,6070
ENSMUSG00000081422,Gm14282,2,240
ENSMUSG00000083469,Gm14281,2,1294
ENSMUSG00000037482,Erv3,3,3378
ENSMUSG00000081229,Lamr1-ps1,2,874
ENSMUSG00000079037,Prnp,10,2343
ENSMUSG00000098754,Prn,8,3370
ENSMUSG00000027338,Prnd,17,3211
ENSMUSG00000027339,Rassf2,16,11993
ENSMUSG00000027340,Slc23a2,16,7951
ENSMUSG00000082990,Gm14052,2,1031
ENSMUSG00000086756,Gm14051,2,377
ENSMUSG00000027341,Tmem230,11,3267
ENSMUSG00000027342,Pcna,15,2400
ENSMUSG00000087377,AV099323,3,1535
ENSMUSG00000058793,Cds2,15,9125
ENSMUSG00000050558,Prokr2,14,7919
ENSMUSG00000027345,4921508D12Rik,7,1075
ENSMUSG00000086250,Gm14095,2,516
ENSMUSG00000086379,1700026D11Rik,8,2929
ENSMUSG00000027346,Gpcpd1,16,7289
ENSMUSG00000074783,AU019990,11,2228
ENSMUSG00000081445,Rpl23a-ps4,2,455
ENSMUSG00000084089,Gm14099,2,605
ENSMUSG00000081662,Gm14098,2,623
ENSMUSG00000044991,Shld1,11,2117
ENSMUSG00000084839,Gm14097,2,470
ENSMUSG00000064413,Gm22245,4,103
ENSMUSG00000027350,Chgb,9,2740
ENSMUSG00000037376,Trmt6,15,5384
ENSMUSG00000027353,Mcm8,15,3718
ENSMUSG00000086575,Gm14104,2,356
ENSMUSG00000027357,Crls1,17,2082
ENSMUSG00000043110,Lrrn4,3,3715
ENSMUSG00000027356,Fermt1,9,5699
ENSMUSG00000086478,Gm14102,2,464
ENSMUSG00000084393,Gm14101,2,473
ENSMUSG00000065050,Gm25704,4,168
ENSMUSG00000082940,Gm14103,2,366
ENSMUSG00000083689,Gm14094,2,610
ENSMUSG00000098578,Gm27449,4,59
ENSMUSG00000086650,A430048G15Rik,2,627
ENSMUSG00000087585,Gm14100,2,651
ENSMUSG00000027358,Bmp2,7,3555
ENSMUSG00000093338,Mir3090,3,87
ENSMUSG00000119228,Gm25258,1,107
ENSMUSG00000027261,Hao1,3,2284
ENSMUSG00000034723,Tmx4,12,10907
ENSMUSG00000081243,Gm14037,2,313
ENSMUSG00000083879,Gm14038,5,807
ENSMUSG00000051177,Plcb1,17,11115
ENSMUSG00000082399,Gm14036,2,480
ENSMUSG00000085247,4930545L23Rik,2,2502
ENSMUSG00000085631,9630028H03Rik,2,3639
ENSMUSG00000084762,Platr3,3,731
ENSMUSG00000039943,Plcb4,17,8970
ENSMUSG00000085908,Gm14209,2,462
ENSMUSG00000085709,Gm14211,2,408
ENSMUSG00000086928,Gm14210,2,503
ENSMUSG00000064444,Gm26227,3,101
ENSMUSG00000027270,Lamp5,15,2933
ENSMUSG00000039913,Pak5,13,6505
ENSMUSG00000085383,Gm14218,2,595
ENSMUSG00000082647,Gm14056,2,642
ENSMUSG00000081310,Gm14054,2,704
ENSMUSG00000074771,Ankef1,11,7185
ENSMUSG00000103066,Gm36967,2,266
ENSMUSG00000027273,Snap25,14,6791
ENSMUSG00000082849,Gm14053,2,470
ENSMUSG00000027274,Mkks,17,3227
ENSMUSG00000115423,Gm56450,3,944
ENSMUSG00000116563,Gm56451,2,180
ENSMUSG00000027281,Slx4ip,17,5905
ENSMUSG00000027276,Jag1,8,5827
ENSMUSG00000099683,Gm28214,2,420
ENSMUSG00000085504,Gm14055,2,668
ENSMUSG00000085640,Gm14064,2,727
ENSMUSG00000086214,Gm14062,2,4134
ENSMUSG00000062098,Btbd3,12,5776
ENSMUSG00000085911,Gm14061,2,1007
ENSMUSG00000088983,Mir1952,3,79
ENSMUSG00000081009,Gm14065,2,585
ENSMUSG00000082526,Gm14067,2,314
ENSMUSG00000082285,Gm14069,2,229
ENSMUSG00000085071,Gm14066,2,2057
ENSMUSG00000081799,Gm14071,2,509
ENSMUSG00000039092,Sptlc3,10,2845
ENSMUSG00002075194,Gm56453,1,104
ENSMUSG00000074766,Ism1,11,2965
ENSMUSG00000039033,Tasp1,12,3652
ENSMUSG00000084207,Gm14070,2,428
ENSMUSG00000080006,Rps19-ps7,5,438
ENSMUSG00000083110,Gm14073,2,381
ENSMUSG00000045624,Esf1,16,4471
ENSMUSG00000027384,Ndufaf5,7,1789
ENSMUSG00000074764,Sel1l2,12,2739
ENSMUSG00000068205,Macrod2,15,10308
ENSMUSG00000119045,Gm23846,1,107
ENSMUSG00000051379,Flrt3,13,4865
ENSMUSG00000081731,Calr-ps,2,485
ENSMUSG00000083274,Zcchc9-ps,2,786
ENSMUSG00000074763,Macrod2os2,6,3566
ENSMUSG00000086450,Macrod2os1,2,3131
ENSMUSG00000119211,Gm25583,1,107
ENSMUSG00000082412,Fau-ps1,2,252
ENSMUSG00002076022,Gm56455,1,304
ENSMUSG00000081125,Rpl26-ps5,4,439
ENSMUSG00000083215,Rbmx2-ps,4,930
ENSMUSG00000038844,Kif16b,11,9066
ENSMUSG00000088134,Gm22310,3,116
ENSMUSG00000086504,Kif16bos,2,495
ENSMUSG00000008333,Snrpb2,13,2857
ENSMUSG00000027416,Otor,3,949
ENSMUSG00000082903,Gm14083,2,620
ENSMUSG00000083047,Gm14082,2,801
ENSMUSG00000083787,Gm11644,2,150
ENSMUSG00000080895,Gm11645,2,649
ENSMUSG00000086171,Pcsk2os1,8,4454
ENSMUSG00000027419,Pcsk2,10,7910
ENSMUSG00000087115,Pcsk2os2,8,3452
ENSMUSG00000027420,Bfsp1,14,2390
ENSMUSG00000082987,Rps13-ps6,2,428
ENSMUSG00000081293,Gm11673,2,331
ENSMUSG00000080711,Gm11686,4,333
ENSMUSG00000015932,Dstn,9,1911
ENSMUSG00000027422,Rrbp1,16,8786
ENSMUSG00000037307,Banf2,12,571
